unit,ts,qty
6a5afab567e48f4f76449938fde7b110,2021-05-10,0
6a5afab567e48f4f76449938fde7b110,2021-05-17,0
6a5afab567e48f4f76449938fde7b110,2021-05-24,0
6a5afab567e48f4f76449938fde7b110,2021-05-31,0
6a5afab567e48f4f76449938fde7b110,2021-06-07,0
6b011bde2894cfb435fd674f94359c84,2021-03-08,0
6b011bde2894cfb435fd674f94359c84,2021-03-15,0
6b011bde2894cfb435fd674f94359c84,2021-03-22,135
6b011bde2894cfb435fd674f94359c84,2021-03-29,26
6b011bde2894cfb435fd674f94359c84,2021-04-05,75
6b011bde2894cfb435fd674f94359c84,2021-04-12,5
6b011bde2894cfb435fd674f94359c84,2021-04-19,0
6b011bde2894cfb435fd674f94359c84,2021-04-26,27
6b011bde2894cfb435fd674f94359c84,2021-05-03,58
6b011bde2894cfb435fd674f94359c84,2021-05-10,-9
6b011bde2894cfb435fd674f94359c84,2021-05-17,25
6b011bde2894cfb435fd674f94359c84,2021-05-24,0
6b011bde2894cfb435fd674f94359c84,2021-05-31,0
6b011bde2894cfb435fd674f94359c84,2021-06-07,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-03-08,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-03-15,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-03-22,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-03-29,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-04-05,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-04-12,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-04-19,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-04-26,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-05-03,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-05-10,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-05-17,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-05-24,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-05-31,0
6b1575e0ffecd14da93e5a5a6b22f308,2021-06-07,0
6b51dc00e52712d2f03e257bf665584d,2021-03-08,0
6b51dc00e52712d2f03e257bf665584d,2021-03-15,0
6b51dc00e52712d2f03e257bf665584d,2021-03-22,0
6b51dc00e52712d2f03e257bf665584d,2021-03-29,0
6b51dc00e52712d2f03e257bf665584d,2021-04-05,0
6b51dc00e52712d2f03e257bf665584d,2021-04-12,0
6b51dc00e52712d2f03e257bf665584d,2021-04-19,0
6b51dc00e52712d2f03e257bf665584d,2021-04-26,0
6b51dc00e52712d2f03e257bf665584d,2021-05-03,0
6b51dc00e52712d2f03e257bf665584d,2021-05-10,0
6b51dc00e52712d2f03e257bf665584d,2021-05-17,0
6b51dc00e52712d2f03e257bf665584d,2021-05-24,0
6b51dc00e52712d2f03e257bf665584d,2021-05-31,0
6b51dc00e52712d2f03e257bf665584d,2021-06-07,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-03-08,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-03-15,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-03-22,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-03-29,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-04-05,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-04-12,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-04-19,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-04-26,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-05-03,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-05-10,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-05-17,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-05-24,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-05-31,0
6bfe7ccc619ffc08d427ae1dd02601a1,2021-06-07,0
6c03e266f227481ca63e80fb24a27e33,2021-03-08,0
6c03e266f227481ca63e80fb24a27e33,2021-03-15,0
6c03e266f227481ca63e80fb24a27e33,2021-03-22,9
6c03e266f227481ca63e80fb24a27e33,2021-03-29,84
6c03e266f227481ca63e80fb24a27e33,2021-04-05,257
6c03e266f227481ca63e80fb24a27e33,2021-04-12,152
6c03e266f227481ca63e80fb24a27e33,2021-04-19,187
6c03e266f227481ca63e80fb24a27e33,2021-04-26,221
6c03e266f227481ca63e80fb24a27e33,2021-05-03,65
6c03e266f227481ca63e80fb24a27e33,2021-05-10,-12
6c03e266f227481ca63e80fb24a27e33,2021-05-17,-94
6c03e266f227481ca63e80fb24a27e33,2021-05-24,14
6c03e266f227481ca63e80fb24a27e33,2021-05-31,0
6c03e266f227481ca63e80fb24a27e33,2021-06-07,0
6c378a2ab8ef0960043b4eca929c2496,2021-03-08,0
6c378a2ab8ef0960043b4eca929c2496,2021-03-15,0
6c378a2ab8ef0960043b4eca929c2496,2021-03-22,0
6c378a2ab8ef0960043b4eca929c2496,2021-03-29,0
6c378a2ab8ef0960043b4eca929c2496,2021-04-05,0
6c378a2ab8ef0960043b4eca929c2496,2021-04-12,0
6c378a2ab8ef0960043b4eca929c2496,2021-04-19,0
6c378a2ab8ef0960043b4eca929c2496,2021-04-26,0
6c378a2ab8ef0960043b4eca929c2496,2021-05-03,0
6c378a2ab8ef0960043b4eca929c2496,2021-05-10,0
6c378a2ab8ef0960043b4eca929c2496,2021-05-17,0
6c378a2ab8ef0960043b4eca929c2496,2021-05-24,0
6c378a2ab8ef0960043b4eca929c2496,2021-05-31,0
6c378a2ab8ef0960043b4eca929c2496,2021-06-07,0
6c3da0869b28c892795e97e25c3201f4,2021-03-08,17
6c3da0869b28c892795e97e25c3201f4,2021-03-15,24
6c3da0869b28c892795e97e25c3201f4,2021-03-22,48
6c3da0869b28c892795e97e25c3201f4,2021-03-29,192
6c3da0869b28c892795e97e25c3201f4,2021-04-05,21
6c3da0869b28c892795e97e25c3201f4,2021-04-12,33
6c3da0869b28c892795e97e25c3201f4,2021-04-19,58
6c3da0869b28c892795e97e25c3201f4,2021-04-26,457
6c3da0869b28c892795e97e25c3201f4,2021-05-03,-397
6c3da0869b28c892795e97e25c3201f4,2021-05-10,-148
6c3da0869b28c892795e97e25c3201f4,2021-05-17,-11
6c3da0869b28c892795e97e25c3201f4,2021-05-24,-1
6c3da0869b28c892795e97e25c3201f4,2021-05-31,0
6c3da0869b28c892795e97e25c3201f4,2021-06-07,0
6cf509e7a5d87b434fe323582d8f6e05,2021-03-08,0
6cf509e7a5d87b434fe323582d8f6e05,2021-03-15,0
6cf509e7a5d87b434fe323582d8f6e05,2021-03-22,0
6cf509e7a5d87b434fe323582d8f6e05,2021-03-29,0
6cf509e7a5d87b434fe323582d8f6e05,2021-04-05,0
6cf509e7a5d87b434fe323582d8f6e05,2021-04-12,0
6cf509e7a5d87b434fe323582d8f6e05,2021-04-19,0
6cf509e7a5d87b434fe323582d8f6e05,2021-04-26,0
6cf509e7a5d87b434fe323582d8f6e05,2021-05-03,0
6cf509e7a5d87b434fe323582d8f6e05,2021-05-10,0
6cf509e7a5d87b434fe323582d8f6e05,2021-05-17,0
6cf509e7a5d87b434fe323582d8f6e05,2021-05-24,0
6cf509e7a5d87b434fe323582d8f6e05,2021-05-31,0
6cf509e7a5d87b434fe323582d8f6e05,2021-06-07,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-03-08,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-03-15,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-03-22,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-03-29,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-04-05,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-04-12,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-04-19,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-04-26,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-05-03,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-05-10,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-05-17,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-05-24,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-05-31,0
6d410c5455b1bc6524bc3b6cdfbc7515,2021-06-07,0
6d821fb3a350f30a5d414a773ea7e225,2021-03-08,0
6d821fb3a350f30a5d414a773ea7e225,2021-03-15,0
6d821fb3a350f30a5d414a773ea7e225,2021-03-22,0
6d821fb3a350f30a5d414a773ea7e225,2021-03-29,0
6d821fb3a350f30a5d414a773ea7e225,2021-04-05,0
6d821fb3a350f30a5d414a773ea7e225,2021-04-12,0
6d821fb3a350f30a5d414a773ea7e225,2021-04-19,9
6d821fb3a350f30a5d414a773ea7e225,2021-04-26,0
6d821fb3a350f30a5d414a773ea7e225,2021-05-03,0
6d821fb3a350f30a5d414a773ea7e225,2021-05-10,0
6d821fb3a350f30a5d414a773ea7e225,2021-05-17,18
6d821fb3a350f30a5d414a773ea7e225,2021-05-24,0
6d821fb3a350f30a5d414a773ea7e225,2021-05-31,0
6d821fb3a350f30a5d414a773ea7e225,2021-06-07,0
6d993338e26ab71e9e3f24f52401d67c,2021-03-08,0
6d993338e26ab71e9e3f24f52401d67c,2021-03-15,0
6d993338e26ab71e9e3f24f52401d67c,2021-03-22,0
6d993338e26ab71e9e3f24f52401d67c,2021-03-29,0
6d993338e26ab71e9e3f24f52401d67c,2021-04-05,0
6d993338e26ab71e9e3f24f52401d67c,2021-04-12,0
6d993338e26ab71e9e3f24f52401d67c,2021-04-19,0
6d993338e26ab71e9e3f24f52401d67c,2021-04-26,0
6d993338e26ab71e9e3f24f52401d67c,2021-05-03,0
6d993338e26ab71e9e3f24f52401d67c,2021-05-10,0
6d993338e26ab71e9e3f24f52401d67c,2021-05-17,0
6d993338e26ab71e9e3f24f52401d67c,2021-05-24,0
6d993338e26ab71e9e3f24f52401d67c,2021-05-31,0
6d993338e26ab71e9e3f24f52401d67c,2021-06-07,0
6e48f446f946cf307ad8eb48bee358dc,2021-03-08,0
6e48f446f946cf307ad8eb48bee358dc,2021-03-15,0
6e48f446f946cf307ad8eb48bee358dc,2021-03-22,0
6e48f446f946cf307ad8eb48bee358dc,2021-03-29,0
6e48f446f946cf307ad8eb48bee358dc,2021-04-05,0
6e48f446f946cf307ad8eb48bee358dc,2021-04-12,0
6e48f446f946cf307ad8eb48bee358dc,2021-04-19,0
6e48f446f946cf307ad8eb48bee358dc,2021-04-26,0
6e48f446f946cf307ad8eb48bee358dc,2021-05-03,31
6e48f446f946cf307ad8eb48bee358dc,2021-05-10,0
6e48f446f946cf307ad8eb48bee358dc,2021-05-17,0
6e48f446f946cf307ad8eb48bee358dc,2021-05-24,0
6e48f446f946cf307ad8eb48bee358dc,2021-05-31,0
6e48f446f946cf307ad8eb48bee358dc,2021-06-07,0
6e5214167877bb1935d8746da9204645,2021-03-08,0
6e5214167877bb1935d8746da9204645,2021-03-15,0
6e5214167877bb1935d8746da9204645,2021-03-22,0
6e5214167877bb1935d8746da9204645,2021-03-29,0
6e5214167877bb1935d8746da9204645,2021-04-05,0
6e5214167877bb1935d8746da9204645,2021-04-12,0
6e5214167877bb1935d8746da9204645,2021-04-19,0
6e5214167877bb1935d8746da9204645,2021-04-26,2
6e5214167877bb1935d8746da9204645,2021-05-03,0
6e5214167877bb1935d8746da9204645,2021-05-10,0
6e5214167877bb1935d8746da9204645,2021-05-17,0
6e5214167877bb1935d8746da9204645,2021-05-24,0
6e5214167877bb1935d8746da9204645,2021-05-31,0
6e5214167877bb1935d8746da9204645,2021-06-07,0
6ec8c9e84ae181508d1d218723303db1,2021-03-08,0
6ec8c9e84ae181508d1d218723303db1,2021-03-15,0
6ec8c9e84ae181508d1d218723303db1,2021-03-22,0
6ec8c9e84ae181508d1d218723303db1,2021-03-29,0
6ec8c9e84ae181508d1d218723303db1,2021-04-05,177
6ec8c9e84ae181508d1d218723303db1,2021-04-12,333
6ec8c9e84ae181508d1d218723303db1,2021-04-19,366
6ec8c9e84ae181508d1d218723303db1,2021-04-26,916
6ec8c9e84ae181508d1d218723303db1,2021-05-03,10
6ec8c9e84ae181508d1d218723303db1,2021-05-10,503
6ec8c9e84ae181508d1d218723303db1,2021-05-17,27
6ec8c9e84ae181508d1d218723303db1,2021-05-24,128
6ec8c9e84ae181508d1d218723303db1,2021-05-31,0
6ec8c9e84ae181508d1d218723303db1,2021-06-07,0
6ed4341ad9d2902873f3d9272f5f4df1,2021-03-08,0
6ed4341ad9d2902873f3d9272f5f4df1,2021-03-15,66
6ed4341ad9d2902873f3d9272f5f4df1,2021-03-22,272
6ed4341ad9d2902873f3d9272f5f4df1,2021-03-29,238
6ed4341ad9d2902873f3d9272f5f4df1,2021-04-05,166
6ed4341ad9d2902873f3d9272f5f4df1,2021-04-12,352
6ed4341ad9d2902873f3d9272f5f4df1,2021-04-19,368
6ed4341ad9d2902873f3d9272f5f4df1,2021-04-26,200
6ed4341ad9d2902873f3d9272f5f4df1,2021-05-03,590
6ed4341ad9d2902873f3d9272f5f4df1,2021-05-10,358
6ed4341ad9d2902873f3d9272f5f4df1,2021-05-17,363
6ed4341ad9d2902873f3d9272f5f4df1,2021-05-24,43
6ed4341ad9d2902873f3d9272f5f4df1,2021-05-31,0
6ed4341ad9d2902873f3d9272f5f4df1,2021-06-07,0
6f6e87abe8b5136a7a8e1329955480f7,2021-03-08,0
6f6e87abe8b5136a7a8e1329955480f7,2021-03-15,0
6f6e87abe8b5136a7a8e1329955480f7,2021-03-22,0
6f6e87abe8b5136a7a8e1329955480f7,2021-03-29,0
6f6e87abe8b5136a7a8e1329955480f7,2021-04-05,0
6f6e87abe8b5136a7a8e1329955480f7,2021-04-12,0
6f6e87abe8b5136a7a8e1329955480f7,2021-04-19,12
6f6e87abe8b5136a7a8e1329955480f7,2021-04-26,0
6f6e87abe8b5136a7a8e1329955480f7,2021-05-03,0
6f6e87abe8b5136a7a8e1329955480f7,2021-05-10,0
6f6e87abe8b5136a7a8e1329955480f7,2021-05-17,0
6f6e87abe8b5136a7a8e1329955480f7,2021-05-24,0
6f6e87abe8b5136a7a8e1329955480f7,2021-05-31,0
6f6e87abe8b5136a7a8e1329955480f7,2021-06-07,0
6f6eabb1f2f8a416a97895fe77af056a,2021-03-08,0
6f6eabb1f2f8a416a97895fe77af056a,2021-03-15,0
6f6eabb1f2f8a416a97895fe77af056a,2021-03-22,0
6f6eabb1f2f8a416a97895fe77af056a,2021-03-29,0
6f6eabb1f2f8a416a97895fe77af056a,2021-04-05,0
6f6eabb1f2f8a416a97895fe77af056a,2021-04-12,0
6f6eabb1f2f8a416a97895fe77af056a,2021-04-19,0
6f6eabb1f2f8a416a97895fe77af056a,2021-04-26,0
6f6eabb1f2f8a416a97895fe77af056a,2021-05-03,0
6f6eabb1f2f8a416a97895fe77af056a,2021-05-10,0
6f6eabb1f2f8a416a97895fe77af056a,2021-05-17,0
6f6eabb1f2f8a416a97895fe77af056a,2021-05-24,0
6f6eabb1f2f8a416a97895fe77af056a,2021-05-31,0
6f6eabb1f2f8a416a97895fe77af056a,2021-06-07,0
708cee7508be849d7bad5b4dd6460e75,2021-03-08,0
708cee7508be849d7bad5b4dd6460e75,2021-03-15,0
708cee7508be849d7bad5b4dd6460e75,2021-03-22,0
708cee7508be849d7bad5b4dd6460e75,2021-03-29,0
708cee7508be849d7bad5b4dd6460e75,2021-04-05,0
708cee7508be849d7bad5b4dd6460e75,2021-04-12,0
708cee7508be849d7bad5b4dd6460e75,2021-04-19,0
708cee7508be849d7bad5b4dd6460e75,2021-04-26,0
708cee7508be849d7bad5b4dd6460e75,2021-05-03,0
708cee7508be849d7bad5b4dd6460e75,2021-05-10,0
708cee7508be849d7bad5b4dd6460e75,2021-05-17,0
708cee7508be849d7bad5b4dd6460e75,2021-05-24,0
708cee7508be849d7bad5b4dd6460e75,2021-05-31,0
708cee7508be849d7bad5b4dd6460e75,2021-06-07,0
70d076e4fba554e86b5890f8cf95436d,2021-03-08,0
70d076e4fba554e86b5890f8cf95436d,2021-03-15,0
70d076e4fba554e86b5890f8cf95436d,2021-03-22,0
70d076e4fba554e86b5890f8cf95436d,2021-03-29,0
70d076e4fba554e86b5890f8cf95436d,2021-04-05,0
70d076e4fba554e86b5890f8cf95436d,2021-04-12,0
70d076e4fba554e86b5890f8cf95436d,2021-04-19,0
70d076e4fba554e86b5890f8cf95436d,2021-04-26,0
70d076e4fba554e86b5890f8cf95436d,2021-05-03,0
70d076e4fba554e86b5890f8cf95436d,2021-05-10,0
70d076e4fba554e86b5890f8cf95436d,2021-05-17,0
70d076e4fba554e86b5890f8cf95436d,2021-05-24,0
70d076e4fba554e86b5890f8cf95436d,2021-05-31,0
70d076e4fba554e86b5890f8cf95436d,2021-06-07,0
7186738f570cf2d52511801af3d495e1,2021-03-08,0
7186738f570cf2d52511801af3d495e1,2021-03-15,0
7186738f570cf2d52511801af3d495e1,2021-03-22,0
7186738f570cf2d52511801af3d495e1,2021-03-29,0
7186738f570cf2d52511801af3d495e1,2021-04-05,4
7186738f570cf2d52511801af3d495e1,2021-04-12,12
7186738f570cf2d52511801af3d495e1,2021-04-19,0
7186738f570cf2d52511801af3d495e1,2021-04-26,0
7186738f570cf2d52511801af3d495e1,2021-05-03,97
7186738f570cf2d52511801af3d495e1,2021-05-10,70
7186738f570cf2d52511801af3d495e1,2021-05-17,152
7186738f570cf2d52511801af3d495e1,2021-05-24,55
7186738f570cf2d52511801af3d495e1,2021-05-31,0
7186738f570cf2d52511801af3d495e1,2021-06-07,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-03-08,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-03-15,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-03-22,5
71c3e517ff70664e79a7dcd75e6e1dc9,2021-03-29,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-04-05,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-04-12,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-04-19,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-04-26,10
71c3e517ff70664e79a7dcd75e6e1dc9,2021-05-03,13
71c3e517ff70664e79a7dcd75e6e1dc9,2021-05-10,23
71c3e517ff70664e79a7dcd75e6e1dc9,2021-05-17,61
71c3e517ff70664e79a7dcd75e6e1dc9,2021-05-24,7
71c3e517ff70664e79a7dcd75e6e1dc9,2021-05-31,0
71c3e517ff70664e79a7dcd75e6e1dc9,2021-06-07,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-03-08,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-03-15,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-03-22,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-03-29,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-04-05,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-04-12,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-04-19,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-04-26,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-05-03,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-05-10,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-05-17,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-05-24,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-05-31,0
720c9a8ba9e35fd9b944f67e7a6fe6b4,2021-06-07,0
73d430876cc9a6eafa5bccd1a8253473,2021-03-08,0
73d430876cc9a6eafa5bccd1a8253473,2021-03-15,0
73d430876cc9a6eafa5bccd1a8253473,2021-03-22,0
73d430876cc9a6eafa5bccd1a8253473,2021-03-29,0
73d430876cc9a6eafa5bccd1a8253473,2021-04-05,0
73d430876cc9a6eafa5bccd1a8253473,2021-04-12,0
73d430876cc9a6eafa5bccd1a8253473,2021-04-19,0
73d430876cc9a6eafa5bccd1a8253473,2021-04-26,0
73d430876cc9a6eafa5bccd1a8253473,2021-05-03,0
73d430876cc9a6eafa5bccd1a8253473,2021-05-10,0
73d430876cc9a6eafa5bccd1a8253473,2021-05-17,0
73d430876cc9a6eafa5bccd1a8253473,2021-05-24,0
73d430876cc9a6eafa5bccd1a8253473,2021-05-31,0
73d430876cc9a6eafa5bccd1a8253473,2021-06-07,0
74328225ad65ed158075d80e47122b6f,2021-03-08,0
74328225ad65ed158075d80e47122b6f,2021-03-15,0
74328225ad65ed158075d80e47122b6f,2021-03-22,0
74328225ad65ed158075d80e47122b6f,2021-03-29,0
74328225ad65ed158075d80e47122b6f,2021-04-05,0
74328225ad65ed158075d80e47122b6f,2021-04-12,0
74328225ad65ed158075d80e47122b6f,2021-04-19,0
74328225ad65ed158075d80e47122b6f,2021-04-26,36
74328225ad65ed158075d80e47122b6f,2021-05-03,12
74328225ad65ed158075d80e47122b6f,2021-05-10,55
74328225ad65ed158075d80e47122b6f,2021-05-17,3
74328225ad65ed158075d80e47122b6f,2021-05-24,1
74328225ad65ed158075d80e47122b6f,2021-05-31,0
74328225ad65ed158075d80e47122b6f,2021-06-07,0
744c7c7bba99e8de93fcda523bc849b0,2021-03-08,0
744c7c7bba99e8de93fcda523bc849b0,2021-03-15,0
744c7c7bba99e8de93fcda523bc849b0,2021-03-22,0
744c7c7bba99e8de93fcda523bc849b0,2021-03-29,0
744c7c7bba99e8de93fcda523bc849b0,2021-04-05,0
744c7c7bba99e8de93fcda523bc849b0,2021-04-12,0
744c7c7bba99e8de93fcda523bc849b0,2021-04-19,0
744c7c7bba99e8de93fcda523bc849b0,2021-04-26,43
744c7c7bba99e8de93fcda523bc849b0,2021-05-03,0
744c7c7bba99e8de93fcda523bc849b0,2021-05-10,0
744c7c7bba99e8de93fcda523bc849b0,2021-05-17,0
744c7c7bba99e8de93fcda523bc849b0,2021-05-24,0
744c7c7bba99e8de93fcda523bc849b0,2021-05-31,0
744c7c7bba99e8de93fcda523bc849b0,2021-06-07,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-03-08,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-03-15,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-03-22,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-03-29,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-04-05,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-04-12,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-04-19,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-04-26,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-05-03,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-05-10,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-05-17,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-05-24,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-05-31,0
74ab73b2f7b09d1fb371a4b335dc8a8e,2021-06-07,0
754343952ad1589f2c81da0b6c0ed72d,2021-03-08,101
754343952ad1589f2c81da0b6c0ed72d,2021-03-15,46
754343952ad1589f2c81da0b6c0ed72d,2021-03-22,-9
754343952ad1589f2c81da0b6c0ed72d,2021-03-29,51
754343952ad1589f2c81da0b6c0ed72d,2021-04-05,272
754343952ad1589f2c81da0b6c0ed72d,2021-04-12,-106
754343952ad1589f2c81da0b6c0ed72d,2021-04-19,53
754343952ad1589f2c81da0b6c0ed72d,2021-04-26,121
754343952ad1589f2c81da0b6c0ed72d,2021-05-03,142
754343952ad1589f2c81da0b6c0ed72d,2021-05-10,-33
754343952ad1589f2c81da0b6c0ed72d,2021-05-17,-107
754343952ad1589f2c81da0b6c0ed72d,2021-05-24,0
754343952ad1589f2c81da0b6c0ed72d,2021-05-31,0
754343952ad1589f2c81da0b6c0ed72d,2021-06-07,0
75e17d5b3f6113ab461d4248b13efa6d,2021-03-08,0
75e17d5b3f6113ab461d4248b13efa6d,2021-03-15,0
75e17d5b3f6113ab461d4248b13efa6d,2021-03-22,0
75e17d5b3f6113ab461d4248b13efa6d,2021-03-29,0
75e17d5b3f6113ab461d4248b13efa6d,2021-04-05,0
75e17d5b3f6113ab461d4248b13efa6d,2021-04-12,0
75e17d5b3f6113ab461d4248b13efa6d,2021-04-19,0
75e17d5b3f6113ab461d4248b13efa6d,2021-04-26,0
75e17d5b3f6113ab461d4248b13efa6d,2021-05-03,0
75e17d5b3f6113ab461d4248b13efa6d,2021-05-10,0
75e17d5b3f6113ab461d4248b13efa6d,2021-05-17,0
75e17d5b3f6113ab461d4248b13efa6d,2021-05-24,0
75e17d5b3f6113ab461d4248b13efa6d,2021-05-31,0
75e17d5b3f6113ab461d4248b13efa6d,2021-06-07,0
76608a36ab68e3da5d6dd4c248707b11,2021-03-08,4
76608a36ab68e3da5d6dd4c248707b11,2021-03-15,0
76608a36ab68e3da5d6dd4c248707b11,2021-03-22,0
76608a36ab68e3da5d6dd4c248707b11,2021-03-29,0
76608a36ab68e3da5d6dd4c248707b11,2021-04-05,21
76608a36ab68e3da5d6dd4c248707b11,2021-04-12,46
76608a36ab68e3da5d6dd4c248707b11,2021-04-19,0
76608a36ab68e3da5d6dd4c248707b11,2021-04-26,0
76608a36ab68e3da5d6dd4c248707b11,2021-05-03,0
76608a36ab68e3da5d6dd4c248707b11,2021-05-10,0
76608a36ab68e3da5d6dd4c248707b11,2021-05-17,39
76608a36ab68e3da5d6dd4c248707b11,2021-05-24,10
76608a36ab68e3da5d6dd4c248707b11,2021-05-31,0
76608a36ab68e3da5d6dd4c248707b11,2021-06-07,0
76a5def89adbd6ecac452792fd8a1c7a,2021-03-08,0
76a5def89adbd6ecac452792fd8a1c7a,2021-03-15,0
76a5def89adbd6ecac452792fd8a1c7a,2021-03-22,0
76a5def89adbd6ecac452792fd8a1c7a,2021-03-29,0
76a5def89adbd6ecac452792fd8a1c7a,2021-04-05,0
76a5def89adbd6ecac452792fd8a1c7a,2021-04-12,0
76a5def89adbd6ecac452792fd8a1c7a,2021-04-19,0
76a5def89adbd6ecac452792fd8a1c7a,2021-04-26,0
76a5def89adbd6ecac452792fd8a1c7a,2021-05-03,0
76a5def89adbd6ecac452792fd8a1c7a,2021-05-10,0
76a5def89adbd6ecac452792fd8a1c7a,2021-05-17,0
76a5def89adbd6ecac452792fd8a1c7a,2021-05-24,0
76a5def89adbd6ecac452792fd8a1c7a,2021-05-31,0
76a5def89adbd6ecac452792fd8a1c7a,2021-06-07,0
76c8cb1219762e3333a1fa4593e661bf,2021-03-08,0
76c8cb1219762e3333a1fa4593e661bf,2021-03-15,0
76c8cb1219762e3333a1fa4593e661bf,2021-03-22,0
76c8cb1219762e3333a1fa4593e661bf,2021-03-29,0
76c8cb1219762e3333a1fa4593e661bf,2021-04-05,0
76c8cb1219762e3333a1fa4593e661bf,2021-04-12,0
76c8cb1219762e3333a1fa4593e661bf,2021-04-19,0
76c8cb1219762e3333a1fa4593e661bf,2021-04-26,0
76c8cb1219762e3333a1fa4593e661bf,2021-05-03,0
76c8cb1219762e3333a1fa4593e661bf,2021-05-10,0
76c8cb1219762e3333a1fa4593e661bf,2021-05-17,0
76c8cb1219762e3333a1fa4593e661bf,2021-05-24,0
76c8cb1219762e3333a1fa4593e661bf,2021-05-31,0
76c8cb1219762e3333a1fa4593e661bf,2021-06-07,0
77c89d1055313191b7847238ae3df9df,2021-03-08,0
77c89d1055313191b7847238ae3df9df,2021-03-15,0
77c89d1055313191b7847238ae3df9df,2021-03-22,0
77c89d1055313191b7847238ae3df9df,2021-03-29,0
77c89d1055313191b7847238ae3df9df,2021-04-05,0
77c89d1055313191b7847238ae3df9df,2021-04-12,0
77c89d1055313191b7847238ae3df9df,2021-04-19,0
77c89d1055313191b7847238ae3df9df,2021-04-26,0
77c89d1055313191b7847238ae3df9df,2021-05-03,0
